site,date,latitude,longitude,SST
Indian Cove,04/02/13,48.565,-122.925,8.76
Indian Cove,04/03/13,48.565,-122.925,8.92
Indian Cove,04/04/13,48.565,-122.925,8.17
Indian Cove,04/05/13,48.565,-122.925,8.16
Indian Cove,04/06/13,48.565,-122.925,8.59
Indian Cove,04/07/13,48.565,-122.925,8.48
Indian Cove,04/08/13,48.565,-122.925,8.29
Indian Cove,04/09/13,48.565,-122.925,8.23
Indian Cove,04/10/13,48.565,-122.925,8.46
Indian Cove,04/11/13,48.565,-122.925,8.13
Indian Cove,04/12/13,48.565,-122.925,8.07
Indian Cove,04/13/13,48.565,-122.925,7.47
Indian Cove,04/14/13,48.565,-122.925,7.94
Indian Cove,04/15/13,48.565,-122.925,7.2
Indian Cove,04/16/13,48.565,-122.925,7.95
Indian Cove,04/17/13,48.565,-122.925,8.37
Indian Cove,04/18/13,48.565,-122.925,8.39
Indian Cove,04/19/13,48.565,-122.925,8.44
Indian Cove,04/20/13,48.565,-122.925,8.03
Indian Cove,04/21/13,48.565,-122.925,10.39
Indian Cove,04/22/13,48.565,-122.925,8.63
Indian Cove,04/23/13,48.565,-122.925,9.51
Indian Cove,04/24/13,48.565,-122.925,9.48
Indian Cove,04/25/13,48.565,-122.925,10.12
Indian Cove,04/26/13,48.565,-122.925,9.3
Indian Cove,04/27/13,48.565,-122.925,8.74
Indian Cove,04/28/13,48.565,-122.925,8.56
Indian Cove,04/29/13,48.565,-122.925,6.99
Indian Cove,04/30/13,48.565,-122.925,9.22
Indian Cove,05/01/13,48.565,-122.925,9.39
Indian Cove,05/02/13,48.565,-122.925,9.18
Indian Cove,05/03/13,48.565,-122.925,10
Indian Cove,05/04/13,48.565,-122.925,11.48
Indian Cove,05/05/13,48.565,-122.925,12.03
Indian Cove,05/06/13,48.565,-122.925,10.19
Indian Cove,05/07/13,48.565,-122.925,12.15
Indian Cove,05/08/13,48.565,-122.925,10.89
Indian Cove,05/09/13,48.565,-122.925,10.83
Indian Cove,05/10/13,48.565,-122.925,11.8
Indian Cove,05/11/13,48.565,-122.925,11.47
Indian Cove,05/12/13,48.565,-122.925,9.69
Indian Cove,05/13/13,48.565,-122.925,9.43
Indian Cove,05/14/13,48.565,-122.925,9.63
Indian Cove,05/15/13,48.565,-122.925,11.13
Indian Cove,05/16/13,48.565,-122.925,11.43
Indian Cove,05/17/13,48.565,-122.925,11.13
Indian Cove,05/18/13,48.565,-122.925,9.74
Indian Cove,05/19/13,48.565,-122.925,11.72
Indian Cove,05/20/13,48.565,-122.925,11.09
Indian Cove,05/21/13,48.565,-122.925,9.98
Indian Cove,05/22/13,48.565,-122.925,10.32
Indian Cove,05/23/13,48.565,-122.925,11.26
Indian Cove,05/24/13,48.565,-122.925,12.35
Indian Cove,05/25/13,48.565,-122.925,10.51
Indian Cove,05/26/13,48.565,-122.925,11.35
Indian Cove,05/27/13,48.565,-122.925,9.74
Indian Cove,05/28/13,48.565,-122.925,9.21
Indian Cove,05/29/13,48.565,-122.925,9.25
Indian Cove,05/30/13,48.565,-122.925,9.05
Indian Cove,05/31/13,48.565,-122.925,11.6
Indian Cove,06/01/13,48.565,-122.925,12.16
Indian Cove,06/02/13,48.565,-122.925,12.93
Indian Cove,06/03/13,48.565,-122.925,11.9
Indian Cove,06/04/13,48.565,-122.925,13.15
Indian Cove,06/05/13,48.565,-122.925,12.93
Indian Cove,06/06/13,48.565,-122.925,11.32
Indian Cove,06/07/13,48.565,-122.925,12.08
Indian Cove,06/08/13,48.565,-122.925,11.93
Indian Cove,06/09/13,48.565,-122.925,13.24
Indian Cove,06/10/13,48.565,-122.925,12.52
Indian Cove,06/11/13,48.565,-122.925,12.46
Indian Cove,06/12/13,48.565,-122.925,10.28
Indian Cove,06/13/13,48.565,-122.925,12.04
Indian Cove,06/14/13,48.565,-122.925,12.25
Indian Cove,06/15/13,48.565,-122.925,10.78
Indian Cove,06/16/13,48.565,-122.925,11.54
Indian Cove,06/17/13,48.565,-122.925,13.67
Indian Cove,06/18/13,48.565,-122.925,13.99
Indian Cove,06/19/13,48.565,-122.925,14.01
Indian Cove,06/20/13,48.565,-122.925,11.84
Indian Cove,06/21/13,48.565,-122.925,12.11
Indian Cove,06/22/13,48.565,-122.925,12.44
Indian Cove,06/23/13,48.565,-122.925,12.84
Indian Cove,06/24/13,48.565,-122.925,10.78
Indian Cove,06/26/13,48.565,-122.925,172.2
Indian Cove,06/27/13,48.565,-122.925,10.49
Indian Cove,06/28/13,48.565,-122.925,11.71
Indian Cove,06/29/13,48.565,-122.925,12.88
Indian Cove,06/30/13,48.565,-122.925,11.96
Indian Cove,07/01/13,48.565,-122.925,15.92
Indian Cove,07/02/13,48.565,-122.925,15.96
Indian Cove,07/03/13,48.565,-122.925,14.74
Indian Cove,07/04/13,48.565,-122.925,13.97
Indian Cove,07/05/13,48.565,-122.925,13.71
Indian Cove,07/06/13,48.565,-122.925,14.96
Indian Cove,07/07/13,48.565,-122.925,14.42
Indian Cove,07/08/13,48.565,-122.925,14.65
Indian Cove,07/09/13,48.565,-122.925,14.51
Indian Cove,07/10/13,48.565,-122.925,14.51
Indian Cove,07/11/13,48.565,-122.925,13.38
Indian Cove,07/12/13,48.565,-122.925,12.9
Indian Cove,07/13/13,48.565,-122.925,12.78
Indian Cove,07/14/13,48.565,-122.925,14
Indian Cove,07/15/13,48.565,-122.925,13.99
Indian Cove,07/16/13,48.565,-122.925,13.71
Indian Cove,07/17/13,48.565,-122.925,16.22
Indian Cove,07/18/13,48.565,-122.925,14.62
Indian Cove,07/19/13,48.565,-122.925,15.68
Indian Cove,07/20/13,48.565,-122.925,16.71
Indian Cove,07/21/13,48.565,-122.925,15.64
Indian Cove,07/22/13,48.565,-122.925,15.12
Indian Cove,07/23/13,48.565,-122.925,15.37
Indian Cove,07/24/13,48.565,-122.925,15.81
Indian Cove,07/25/13,48.565,-122.925,15.36
Indian Cove,07/26/13,48.565,-122.925,14.76
Indian Cove,07/27/13,48.565,-122.925,13.61
Indian Cove,07/28/13,48.565,-122.925,13.25
Indian Cove,07/29/13,48.565,-122.925,14.77
Indian Cove,07/30/13,48.565,-122.925,13.4
Indian Cove,07/31/13,48.565,-122.925,14.27
Indian Cove,08/01/13,48.565,-122.925,12.28
Indian Cove,08/02/13,48.565,-122.925,12.01
Indian Cove,08/03/13,48.565,-122.925,11.55
Indian Cove,08/04/13,48.565,-122.925,12.2
Indian Cove,08/05/13,48.565,-122.925,12.02
Indian Cove,08/06/13,48.565,-122.925,11.5
Indian Cove,08/07/13,48.565,-122.925,11.01
Indian Cove,08/08/13,48.565,-122.925,12.21
Indian Cove,08/09/13,48.565,-122.925,11.47
Indian Cove,08/10/13,48.565,-122.925,11.09
Indian Cove,08/11/13,48.565,-122.925,11.11
Indian Cove,08/12/13,48.565,-122.925,11.55
Indian Cove,08/13/13,48.565,-122.925,11.28
Indian Cove,08/14/13,48.565,-122.925,11.37
Indian Cove,08/15/13,48.565,-122.925,11.07
Indian Cove,08/16/13,48.565,-122.925,11.59
Indian Cove,08/17/13,48.565,-122.925,11.23
Indian Cove,08/18/13,48.565,-122.925,11.91
Indian Cove,08/19/13,48.565,-122.925,11.12
Indian Cove,08/20/13,48.565,-122.925,11.18
Indian Cove,08/21/13,48.565,-122.925,10.94
Indian Cove,08/22/13,48.565,-122.925,10.79
Indian Cove,08/23/13,48.565,-122.925,10.99
Indian Cove,08/24/13,48.565,-122.925,11.01
Indian Cove,08/25/13,48.565,-122.925,11.16
Indian Cove,08/26/13,48.565,-122.925,10.94
Indian Cove,08/27/13,48.565,-122.925,10.89
Indian Cove,08/28/13,48.565,-122.925,11.01
Indian Cove,08/29/13,48.565,-122.925,12.74
Indian Cove,08/30/13,48.565,-122.925,11.72
Indian Cove,08/31/13,48.565,-122.925,12.03
Indian Cove,12/01/13,48.565,-122.925,8.13
Indian Cove,12/02/13,48.565,-122.925,8.51
Indian Cove,12/03/13,48.565,-122.925,8.37
Indian Cove,12/04/13,48.565,-122.925,6.87
Indian Cove,12/05/13,48.565,-122.925,7.51
Indian Cove,12/06/13,48.565,-122.925,6.82
Indian Cove,12/07/13,48.565,-122.925,7.39
Indian Cove,12/08/13,48.565,-122.925,5.91
Indian Cove,12/09/13,48.565,-122.925,6.85
Indian Cove,12/10/13,48.565,-122.925,7.15
Indian Cove,12/11/13,48.565,-122.925,7.26
Indian Cove,12/12/13,48.565,-122.925,7.24
Indian Cove,12/13/13,48.565,-122.925,7.19
Indian Cove,12/14/13,48.565,-122.925,7.15
Indian Cove,12/15/13,48.565,-122.925,7.12
Indian Cove,12/16/13,48.565,-122.925,6.54
Indian Cove,12/17/13,48.565,-122.925,7.24
Indian Cove,12/18/13,48.565,-122.925,7.32
Indian Cove,12/19/13,48.565,-122.925,7.73
Indian Cove,12/20/13,48.565,-122.925,7.71
Indian Cove,12/21/13,48.565,-122.925,7.74
Indian Cove,12/22/13,48.565,-122.925,7.73
Indian Cove,12/23/13,48.565,-122.925,7.88
Indian Cove,12/24/13,48.565,-122.925,7.02
Indian Cove,12/25/13,48.565,-122.925,7.44
Indian Cove,12/26/13,48.565,-122.925,7.51
Indian Cove,12/27/13,48.565,-122.925,6.72
Indian Cove,12/28/13,48.565,-122.925,6.68
Indian Cove,12/29/13,48.565,-122.925,7.27
