site,date,latitude,longitude,SST
Mosquito Pass,03/24/13,48.585,-123.165,6.17
Mosquito Pass,03/25/13,48.585,-123.165,6.94
Mosquito Pass,03/26/13,48.585,-123.165,7.07
Mosquito Pass,03/27/13,48.585,-123.165,6.78
Mosquito Pass,03/28/13,48.585,-123.165,7.72
Mosquito Pass,03/29/13,48.585,-123.165,7.89
Mosquito Pass,03/30/13,48.585,-123.165,8.07
Mosquito Pass,03/31/13,48.585,-123.165,8.5
Mosquito Pass,04/01/13,48.585,-123.165,8.63
Mosquito Pass,04/02/13,48.585,-123.165,7.99
Mosquito Pass,04/03/13,48.585,-123.165,6.05
Mosquito Pass,04/04/13,48.585,-123.165,7.58
Mosquito Pass,04/05/13,48.585,-123.165,8.33
Mosquito Pass,04/06/13,48.585,-123.165,8.74
Mosquito Pass,04/07/13,48.585,-123.165,7.7
Mosquito Pass,04/08/13,48.585,-123.165,8
Mosquito Pass,04/09/13,48.585,-123.165,7.99
Mosquito Pass,04/10/13,48.585,-123.165,9.03
Mosquito Pass,04/11/13,48.585,-123.165,8.09
Mosquito Pass,04/12/13,48.585,-123.165,7.81
Mosquito Pass,04/13/13,48.585,-123.165,8.08
Mosquito Pass,04/14/13,48.585,-123.165,7.77
Mosquito Pass,04/15/13,48.585,-123.165,7.35
Mosquito Pass,04/16/13,48.585,-123.165,8.05
Mosquito Pass,04/17/13,48.585,-123.165,7.88
Mosquito Pass,04/18/13,48.585,-123.165,8.12
Mosquito Pass,04/19/13,48.585,-123.165,8.24
Mosquito Pass,04/20/13,48.585,-123.165,7.73
Mosquito Pass,04/21/13,48.585,-123.165,8.84
Mosquito Pass,04/22/13,48.585,-123.165,8.38
Mosquito Pass,04/23/13,48.585,-123.165,8.68
Mosquito Pass,04/24/13,48.585,-123.165,8.52
Mosquito Pass,04/25/13,48.585,-123.165,8.95
Mosquito Pass,04/26/13,48.585,-123.165,8.49
Mosquito Pass,04/27/13,48.585,-123.165,8.65
Mosquito Pass,04/28/13,48.585,-123.165,7.98
Mosquito Pass,04/29/13,48.585,-123.165,7.51
Mosquito Pass,04/30/13,48.585,-123.165,8.03
Mosquito Pass,05/01/13,48.585,-123.165,7.95
Mosquito Pass,05/02/13,48.585,-123.165,7.83
Mosquito Pass,05/03/13,48.585,-123.165,9.25
Mosquito Pass,05/04/13,48.585,-123.165,10.2
