site,date,latitude,longitude,SST
Beach Haven,04/02/13,48.695,-122.955,8.16
Beach Haven,04/03/13,48.695,-122.955,7.8
Beach Haven,04/04/13,48.695,-122.955,8.19
Beach Haven,04/05/13,48.695,-122.955,8.34
Beach Haven,04/06/13,48.695,-122.955,7.07
Beach Haven,04/07/13,48.695,-122.955,8.14
Beach Haven,04/08/13,48.695,-122.955,7.46
Beach Haven,04/09/13,48.695,-122.955,8.11
Beach Haven,04/10/13,48.695,-122.955,8.5
Beach Haven,04/11/13,48.695,-122.955,7.99
Beach Haven,04/12/13,48.695,-122.955,7.58
Beach Haven,04/13/13,48.695,-122.955,7.58
Beach Haven,04/14/13,48.695,-122.955,7.34
Beach Haven,04/15/13,48.695,-122.955,7.13
Beach Haven,04/16/13,48.695,-122.955,8
Beach Haven,04/17/13,48.695,-122.955,8.16
Beach Haven,04/18/13,48.695,-122.955,8.42
Beach Haven,04/19/13,48.695,-122.955,8.62
Beach Haven,04/20/13,48.695,-122.955,7.65
Beach Haven,04/21/13,48.695,-122.955,7.44
Beach Haven,04/22/13,48.695,-122.955,8.67
Beach Haven,04/23/13,48.695,-122.955,8.53
Beach Haven,04/24/13,48.695,-122.955,8.6
Beach Haven,04/25/13,48.695,-122.955,8.8
Beach Haven,04/26/13,48.695,-122.955,9.04
Beach Haven,04/27/13,48.695,-122.955,9.13
Beach Haven,04/28/13,48.695,-122.955,8.09
Beach Haven,04/29/13,48.695,-122.955,8
Beach Haven,04/30/13,48.695,-122.955,8.5
Beach Haven,05/01/13,48.695,-122.955,8.62
Beach Haven,05/02/13,48.695,-122.955,7.94
Beach Haven,05/03/13,48.695,-122.955,9.81
Beach Haven,05/04/13,48.695,-122.955,10.59
Beach Haven,05/05/13,48.695,-122.955,11.41
Beach Haven,05/06/13,48.695,-122.955,11.75
Beach Haven,05/07/13,48.695,-122.955,11.08
Beach Haven,05/08/13,48.695,-122.955,10.67
Beach Haven,05/09/13,48.695,-122.955,9.99
Beach Haven,05/10/13,48.695,-122.955,10.73
Beach Haven,05/11/13,48.695,-122.955,10.55
Beach Haven,05/12/13,48.695,-122.955,9.99
Beach Haven,05/13/13,48.695,-122.955,10.07
Beach Haven,05/14/13,48.695,-122.955,8.8
Beach Haven,05/15/13,48.695,-122.955,10.25
Beach Haven,05/16/13,48.695,-122.955,10.31
Beach Haven,05/17/13,48.695,-122.955,10.28
Beach Haven,05/18/13,48.695,-122.955,10.53
Beach Haven,05/19/13,48.695,-122.955,11.22
Beach Haven,05/20/13,48.695,-122.955,10.62
Beach Haven,05/21/13,48.695,-122.955,10.95
Beach Haven,05/22/13,48.695,-122.955,9.93
